t,T_sec,H_sec,P_gaz,Flame,V_Fl_1,V_Fl_2,V_Fl_3,V_H2,V_But,Etat
530.00,55.038,86.827,1650,1,0,0,1,1,0,3
540.00,55.411,86.673,1650,1,0,0,1,1,0,3
550.00,55.782,86.516,1650,1,0,0,1,1,0,3
560.00,56.153,86.358,1650,1,0,0,1,1,0,3
570.00,56.522,86.196,1650,1,0,0,1,1,0,3
580.00,56.890,86.033,1650,1,0,0,1,1,0,3
590.00,57.257,85.867,1650,1,0,0,1,1,0,3
597.15,57.517,85.747,0,1,0,0,0,0,0,3
597.20,57.517,85.746,0,0,0,0,0,0,0,3
600.00,57.491,85.699,0,0,0,0,0,0,0,3
610.00,57.399,85.531,0,0,0,0,0,0,0,3
620.00,57.307,85.364,0,0,0,0,0,0,0,3
630.00,57.216,85.198,0,0,0,0,0,0,0,3
640.00,57.125,85.034,0,0,0,0,0,0,0,3
650.00,57.034,84.870,0,0,0,0,0,0,0,3
660.00,56.943,84.708,0,0,0,0,0,0,0,3
670.00,56.853,84.547,0,0,0,0,0,0,0,3
680.00,56.763,84.386,0,0,0,0,0,0,0,3
690.00,56.673,84.227,0,0,0,0,0,0,0,3
700.00,56.583,84.069,0,0,0,0,0,0,0,3
710.00,56.494,83.912,0,0,0,0,0,0,0,3
720.00,56.405,83.756,0,0,0,0,0,0,0,3
730.00,56.316,83.601,0,0,0,0,0,0,0,3
740.00,56.227,83.447,0,0,0,0,0,0,0,3
750.00,56.139,83.294,0,0,0,0,0,0,0,3
760.00,56.051,83.142,0,0,0,0,0,0,0,3
770.00,55.963,82.990,0,0,0,0,0,0,0,3
780.00,55.876,82.840,0,0,0,0,0,0,0,3
790.00,55.788,82.691,0,0,0,0,0,0,0,3
800.00,55.701,82.543,0,0,0,0,0,0,0,3
810.00,55.614,82.396,0,0,0,0,0,0,0,3
820.00,55.528,82.250,0,0,0,0,0,0,0,3
830.00,55.441,82.105,0,0,0,0,0,0,0,3
840.00,55.355,81.961,0,0,0,0,0,0,0,3
850.00,55.269,81.817,0,0,0,0,0,0,0,3
860.00,55.184,81.675,0,0,0,0,0,0,0,3
870.00,55.098,81.533,0,0,0,0,0,0,0,3
880.00,55.013,81.393,0,0,0,0,0,0,0,3
890.00,54.928,81.253,0,0,0,0,0,0,0,3
900.00,54.844,81.115,0,0,0,0,0,0,0,3
910.00,54.759,80.977,0,0,0,0,0,0,0,3
920.00,54.675,80.840,0,0,0,0,0,0,0,3
930.00,54.591,80.704,0,0,0,0,0,0,0,3
940.00,54.507,80.569,0,0,0,0,0,0,0,3
950.00,54.424,80.434,0,0,0,0,0,0,0,3
960.00,54.341,80.301,0,0,0,0,0,0,0,3
970.00,54.258,80.169,0,0,0,0,0,0,0,3
980.00,54.175,80.037,0,0,0,0,0,0,0,3
990.00,54.092,79.906,0,0,0,0,0,0,0,3
1000.00,54.010,79.776,0,0,0,0,0,0,0,3
1010.00,53.928,79.647,0,0,0,0,0,0,0,3
1020.00,53.846,79.519,0,0,0,0,0,0,0,3
1030.00,53.765,79.391,0,0,0,0,0,0,0,3
1040.00,53.683,79.265,0,0,0,0,0,0,0,3
1050.00,53.602,79.139,0,0,0,0,0,0,0,3
1060.00,53.521,79.014,0,0,0,0,0,0,0,3
1070.00,53.440,78.890,0,0,0,0,0,0,0,3
1080.00,53.360,78.766,0,0,0,0,0,0,0,3
1090.00,53.280,78.644,0,0,0,0,0,0,0,3
1100.00,53.200,78.522,0,0,0,0,0,0,0,3
1110.00,53.120,78.401,0,0,0,0,0,0,0,3
1120.00,53.040,78.280,0,0,0,0,0,0,0,3
1130.00,52.961,78.161,0,0,0,0,0,0,0,3
1140.00,52.882,78.042,0,0,0,0,0,0,0,3
1150.00,52.803,77.924,0,0,0,0,0,0,0,3
1160.00,52.724,77.807,0,0,0,0,0,0,0,3
1170.00,52.646,77.691,0,0,0,0,0,0,0,3
1180.00,52.568,77.575,0,0,0,0,0,0,0,3
1189.05,52.500,77.471,1650,0,0,0,1,1,0,3
1189.10,52.501,77.470,1650,1,0,0,1,1,0,3
1190.00,52.536,77.460,1650,1,0,0,1,1,0,3
1200.00,52.915,77.344,1650,1,0,0,1,1,0,3
1210.00,53.294,77.226,1650,1,0,0,1,1,0,3
1220.00,53.671,77.105,1650,1,0,0,1,1,0,3
1230.00,54.047,76.983,1650,1,0,0,1,1,0,3
1240.00,54.423,76.858,1650,1,0,0,1,1,0,3
1250.00,54.795,76.731,0,1,0,0,0,0,0,4
1250.05,54.794,76.730,0,0,0,0,0,0,0,4
1260.00,54.710,76.603,0,0,0,0,0,0,0,4
1270.00,54.626,76.477,0,0,0,0,0,0,0,4
1280.00,54.542,76.351,0,0,0,0,0,0,0,4
1290.00,54.459,76.226,0,0,0,0,0,0,0,4
1300.00,54.375,76.101,0,0,0,0,0,0,0,4
1310.00,54.292,75.978,0,0,0,0,0,0,0,4
1320.00,54.209,75.855,0,0,0,0,0,0,0,4
1330.00,54.127,75.733,0,0,0,0,0,0,0,4
1340.00,54.044,75.612,0,0,0,0,0,0,0,4
1350.00,53.962,75.492,0,0,0,0,0,0,0,4
1360.00,53.880,75.372,0,0,0,0,0,0,0,4
1370.00,53.799,75.253,0,0,0,0,0,0,0,4
1370.05,53.801,75.253,1650,0,0,0,1,0,1,4
1370.10,53.802,75.252,1650,1,0,0,1,0,1,4
1380.00,54.175,75.134,1650,1,0,0,1,0,1,4
1390.00,54.550,75.012,1650,1,0,0,1,0,1,4
1400.00,54.923,74.889,1650,1,0,0,1,0,1,4
1410.00,55.296,74.763,1650,1,0,0,1,0,1,4
1420.00,55.668,74.635,1650,1,0,0,1,0,1,4
1430.00,56.039,74.505,1650,1,0,0,1,0,1,4
1440.00,56.408,74.374,1650,1,0,0,1,0,1,4
1450.00,56.777,74.240,1650,1,0,0,1,0,1,4
1460.00,57.144,74.104,1650,1,0,0,1,0,1,4
1470.00,57.511,73.967,1650,1,0,0,1,0,1,4
1470.15,57.514,73.965,0,1,0,0,0,0,0,4
1470.20,57.514,73.964,0,0,0,0,0,0,0,4
1480.00,57.423,73.829,0,0,0,0,0,0,0,4
1490.00,57.332,73.692,0,0,0,0,0,0,0,4
1500.00,57.240,73.555,0,0,0,0,0,0,0,4
1510.00,57.149,73.420,0,0,0,0,0,0,0,4
1520.00,57.058,73.286,0,0,0,0,0,0,0,4
1530.00,56.967,73.152,0,0,0,0,0,0,0,4
1540.00,56.877,73.019,0,0,0,0,0,0,0,4
1550.00,56.787,72.888,0,0,0,0,0,0,0,4
1560.00,56.697,72.757,0,0,0,0,0,0,0,4
1570.00,56.607,72.627,0,0,0,0,0,0,0,4
1580.00,56.518,72.497,0,0,0,0,0,0,0,4
1590.00,56.429,72.369,0,0,0,0,0,0,0,4
1600.00,56.340,72.242,0,0,0,0,0,0,0,4
1610.00,56.251,72.115,0,0,0,0,0,0,0,4
1620.00,56.163,71.989,0,0,0,0,0,0,0,4
1630.00,56.074,71.864,0,0,0,0,0,0,0,4
1640.00,55.987,71.740,0,0,0,0,0,0,0,4
1650.00,55.899,71.617,0,0,0,0,0,0,0,4
1660.00,55.812,71.494,0,0,0,0,0,0,0,4
1670.00,55.724,71.372,0,0,0,0,0,0,0,4
1680.00,55.637,71.251,0,0,0,0,0,0,0,4
1690.00,55.551,71.131,0,0,0,0,0,0,0,4
1700.00,55.464,71.012,0,0,0,0,0,0,0,4
1710.00,55.378,70.893,0,0,0,0,0,0,0,4
1720.00,55.292,70.775,0,0,0,0,0,0,0,4
1730.00,55.207,70.658,0,0,0,0,0,0,0,4
1740.00,55.121,70.542,0,0,0,0,0,0,0,4
1750.00,55.036,70.426,0,0,0,0,0,0,0,4
1760.00,54.951,70.311,0,0,0,0,0,0,0,4
1770.00,54.866,70.197,0,0,0,0,0,0,0,4
1780.00,54.782,70.084,0,0,0,0,0,0,0,4
1790.00,54.697,69.971,0,0,0,0,0,0,0,4
1800.00,54.613,69.860,0,0,0,0,0,0,0,4
1810.00,54.530,69.748,0,0,0,0,0,0,0,4
1820.00,54.446,69.638,0,0,0,0,0,0,0,4
1830.00,54.363,69.528,0,0,0,0,0,0,0,4
1840.00,54.280,69.419,0,0,0,0,0,0,0,4
1850.00,54.197,69.311,0,0,0,0,0,0,0,4
1860.00,54.114,69.204,0,0,0,0,0,0,0,4
1870.00,54.032,69.097,0,0,0,0,0,0,0,4
1880.00,53.950,68.991,0,0,0,0,0,0,0,4
1890.00,53.868,68.885,0,0,0,0,0,0,0,4
1900.00,53.786,68.780,0,0,0,0,0,0,0,4
1910.00,53.705,68.676,0,0,0,0,0,0,0,4
1920.00,53.624,68.573,0,0,0,0,0,0,0,4
1930.00,53.543,68.470,0,0,0,0,0,0,0,4
1940.00,53.462,68.368,0,0,0,0,0,0,0,4
1950.00,53.381,68.266,0,0,0,0,0,0,0,4
1960.00,53.301,68.165,0,0,0,0,0,0,0,4
1970.00,53.221,68.065,0,0,0,0,0,0,0,4
1980.00,53.141,67.966,0,0,0,0,0,0,0,4
1990.00,53.062,67.867,0,0,0,0,0,0,0,4
2000.00,52.982,67.769,0,0,0,0,0,0,0,4
2010.00,52.903,67.671,0,0,0,0,0,0,0,4
2020.00,52.824,67.574,0,0,0,0,0,0,0,4
2030.00,52.745,67.478,0,0,0,0,0,0,0,4
2040.00,52.667,67.382,0,0,0,0,0,0,0,4
2050.00,52.589,67.287,0,0,0,0,0,0,0,4
2060.00,52.511,67.192,0,0,0,0,0,0,0,4
2062.05,52.497,67.173,1650,0,0,0,1,0,1,4
2062.10,52.499,67.173,1650,1,0,0,1,0,1,4
2070.00,52.799,67.098,1650,1,0,0,1,0,1,4
2080.00,53.178,67.001,1650,1,0,0,1,0,1,4
2090.00,53.555,66.903,1650,1,0,0,1,0,1,4
2100.00,53.932,66.803,1650,1,0,0,1,0,1,4
2110.00,54.308,66.701,1650,1,0,0,1,0,1,4
2120.00,54.682,66.597,1650,1,0,0,1,0,1,4
2130.00,55.056,66.492,1650,1,0,0,1,0,1,4
2140.00,55.428,66.385,1650,1,0,0,1,0,1,4
2150.00,55.799,66.276,1650,1,0,0,1,0,1,4
2160.00,56.170,66.165,1650,1,0,0,1,0,1,4
2170.00,56.539,66.053,1650,1,0,0,1,0,1,4
2180.00,56.907,65.939,1650,1,0,0,1,0,1,4
2190.00,57.274,65.823,1650,1,0,0,1,0,1,4
2197.15,57.534,65.740,0,1,0,0,0,0,0,4
2197.20,57.533,65.739,0,0,0,0,0,0,0,4
2200.00,57.508,65.706,0,0,0,0,0,0,0,4
2210.00,57.416,65.589,0,0,0,0,0,0,0,4
2220.00,57.324,65.473,0,0,0,0,0,0,0,4
2230.00,57.233,65.358,0,0,0,0,0,0,0,4
2240.00,57.141,65.243,0,0,0,0,0,0,0,4
2250.00,57.050,65.130,0,0,0,0,0,0,0,4
2260.00,56.960,65.017,0,0,0,0,0,0,0,4
2270.00,56.869,64.904,0,0,0,0,0,0,0,4
2280.00,56.779,64.793,0,0,0,0,0,0,0,4
2290.00,56.689,64.682,0,0,0,0,0,0,0,4
2300.00,56.600,64.572,0,0,0,0,0,0,0,4
2310.00,56.510,64.462,0,0,0,0,0,0,0,4
2320.00,56.421,64.354,0,0,0,0,0,0,0,4
2330.00,56.332,64.246,0,0,0,0,0,0,0,4
2340.00,56.244,64.138,0,0,0,0,0,0,0,4
2350.00,56.155,64.032,0,0,0,0,0,0,0,4
2360.00,56.067,63.926,0,0,0,0,0,0,0,4
2370.00,55.979,63.821,0,0,0,0,0,0,0,4
2380.00,55.892,63.716,0,0,0,0,0,0,0,4
2390.00,55.804,63.613,0,0,0,0,0,0,0,4
2400.00,55.717,63.510,0,0,0,0,0,0,0,4
2410.00,55.630,63.407,0,0,0,0,0,0,0,4
2420.00,55.543,63.305,0,0,0,0,0,0,0,4
2430.00,55.457,63.204,0,0,0,0,0,0,0,4
2440.00,55.371,63.104,0,0,0,0,0,0,0,4
2450.00,55.285,63.004,0,0,0,0,0,0,0,4
2460.00,55.199,62.905,0,0,0,0,0,0,0,4
2470.00,55.114,62.806,0,0,0,0,0,0,0,4
2480.00,55.029,62.709,0,0,0,0,0,0,0,4
2490.00,54.944,62.611,0,0,0,0,0,0,0,4
2500.00,54.859,62.515,0,0,0,0,0,0,0,4
2510.00,54.775,62.419,0,0,0,0,0,0,0,4
2520.00,54.690,62.324,0,0,0,0,0,0,0,4
2530.00,54.606,62.229,0,0,0,0,0,0,0,4
2540.00,54.523,62.135,0,0,0,0,0,0,0,4
2550.00,54.439,62.041,0,0,0,0,0,0,0,4
2560.00,54.356,61.948,0,0,0,0,0,0,0,4
2570.00,54.273,61.856,0,0,0,0,0,0,0,4
2580.00,54.190,61.765,0,0,0,0,0,0,0,4
2590.00,54.107,61.673,0,0,0,0,0,0,0,4
2600.00,54.025,61.583,0,0,0,0,0,0,0,4
2610.00,53.943,61.493,0,0,0,0,0,0,0,4
2620.00,53.861,61.404,0,0,0,0,0,0,0,4
2630.00,53.779,61.315,0,0,0,0,0,0,0,4
2640.00,53.698,61.227,0,0,0,0,0,0,0,4
2650.00,53.617,61.139,0,0,0,0,0,0,0,4
2660.00,53.536,61.052,0,0,0,0,0,0,0,4
2670.00,53.455,60.966,0,0,0,0,0,0,0,4
2680.00,53.375,60.880,0,0,0,0,0,0,0,4
2690.00,53.294,60.795,0,0,0,0,0,0,0,4
2700.00,53.214,60.710,0,0,0,0,0,0,0,4
2710.00,53.135,60.625,0,0,0,0,0,0,0,4
2720.00,53.055,60.542,0,0,0,0,0,0,0,4
2730.00,52.976,60.459,0,0,0,0,0,0,0,4
2740.00,52.896,60.376,0,0,0,0,0,0,0,4
2750.00,52.818,60.294,0,0,0,0,0,0,0,4
2760.00,52.739,60.212,0,0,0,0,0,0,0,4
2770.00,52.660,60.131,0,0,0,0,0,0,0,4
2780.00,52.582,60.051,0,0,0,0,0,0,0,4
2790.00,52.504,59.971,0,0,0,0,0,0,0,4
2791.05,52.498,59.962,1650,0,0,0,1,0,1,4
2791.10,52.500,59.962,1650,1,0,0,1,0,1,4
2800.00,52.838,59.890,1650,1,0,0,1,0,1,4
2810.00,53.217,59.808,1650,1,0,0,1,0,1,4
2820.00,53.594,59.725,1650,1,0,0,1,0,1,4
2830.00,53.971,59.640,1650,1,0,0,1,0,1,4
2840.00,54.346,59.554,1650,1,0,0,1,0,1,4
2850.00,54.721,59.466,1650,1,0,0,1,0,1,4
2860.00,55.094,59.376,1650,1,0,0,1,0,1,4
2870.00,55.466,59.285,1650,1,0,0,1,0,1,4
2880.00,55.838,59.193,1650,1,0,0,1,0,1,4
2890.00,56.208,59.099,1650,1,0,0,1,0,1,4
2900.00,56.577,59.004,1650,1,0,0,1,0,1,4
2910.00,56.945,58.907,1650,1,0,0,1,0,1,4
2920.00,57.312,58.809,1650,1,0,0,1,0,1,4
2926.15,57.535,58.748,0,1,0,0,0,0,0,4
2926.20,57.535,58.748,0,0,0,0,0,0,0,4
2930.00,57.500,58.710,0,0,0,0,0,0,0,4
2940.00,57.408,58.611,0,0,0,0,0,0,0,4
2950.00,57.316,58.513,0,0,0,0,0,0,0,4
2960.00,57.225,58.415,0,0,0,0,0,0,0,4
2970.00,57.133,58.318,0,0,0,0,0,0,0,4
2980.00,57.042,58.222,0,0,0,0,0,0,0,4
2990.00,56.952,58.126,0,0,0,0,0,0,0,4
3000.00,56.861,58.031,0,0,0,0,0,0,0,4
3010.00,56.771,57.936,0,0,0,0,0,0,0,4
3020.00,56.681,57.842,0,0,0,0,0,0,0,4
3030.00,56.592,57.749,0,0,0,0,0,0,0,4
3040.00,56.502,57.657,0,0,0,0,0,0,0,4
3050.00,56.413,57.565,0,0,0,0,0,0,0,4
3060.00,56.324,57.473,0,0,0,0,0,0,0,4
3070.00,56.236,57.382,0,0,0,0,0,0,0,4
3080.00,56.148,57.292,0,0,0,0,0,0,0,4
3090.00,56.059,57.203,0,0,0,0,0,0,0,4
3100.00,55.972,57.114,0,0,0,0,0,0,0,4
3110.00,55.884,57.025,0,0,0,0,0,0,0,4
3120.00,55.797,56.937,0,0,0,0,0,0,0,4
3130.00,55.709,56.850,0,0,0,0,0,0,0,4
3140.00,55.623,56.763,0,0,0,0,0,0,0,4
3150.00,55.536,56.677,0,0,0,0,0,0,0,4
3160.00,55.450,56.591,0,0,0,0,0,0,0,4
3170.00,55.363,56.506,0,0,0,0,0,0,0,4
3180.00,55.278,56.422,0,0,0,0,0,0,0,4
3190.00,55.192,56.338,0,0,0,0,0,0,0,4
3200.00,55.106,56.255,0,0,0,0,0,0,0,4
3210.00,55.021,56.172,0,0,0,0,0,0,0,4
3220.00,54.936,56.090,0,0,0,0,0,0,0,4
3230.00,54.852,56.008,0,0,0,0,0,0,0,4
3240.00,54.767,55.927,0,0,0,0,0,0,0,4
3250.00,54.683,55.846,0,0,0,0,0,0,0,4
3260.00,54.599,55.766,0,0,0,0,0,0,0,4
3270.00,54.515,55.686,0,0,0,0,0,0,0,4
3280.00,54.432,55.607,0,0,0,0,0,0,0,4
3290.00,54.349,55.528,0,0,0,0,0,0,0,4
3300.00,54.266,55.450,0,0,0,0,0,0,0,4
3310.00,54.183,55.373,0,0,0,0,0,0,0,4
3320.00,54.100,55.295,0,0,0,0,0,0,0,4
3330.00,54.018,55.219,0,0,0,0,0,0,0,4
3340.00,53.936,55.143,0,0,0,0,0,0,0,4
3350.00,53.854,55.067,0,0,0,0,0,0,0,4
3360.00,53.772,54.992,0,0,0,0,0,0,0,4
3370.00,53.691,54.917,0,0,0,0,0,0,0,4
3380.00,53.610,54.843,0,0,0,0,0,0,0,4
3390.00,53.529,54.770,0,0,0,0,0,0,0,4
3400.00,53.448,54.696,0,0,0,0,0,0,0,4
3410.00,53.368,54.624,0,0,0,0,0,0,0,4
3420.00,53.287,54.551,0,0,0,0,0,0,0,4
3430.00,53.207,54.480,0,0,0,0,0,0,0,4
3440.00,53.128,54.408,0,0,0,0,0,0,0,4
3450.00,53.048,54.337,0,0,0,0,0,0,0,4
3460.00,52.969,54.267,0,0,0,0,0,0,0,4
3470.00,52.890,54.197,0,0,0,0,0,0,0,4
3480.00,52.811,54.127,0,0,0,0,0,0,0,4
3490.00,52.732,54.058,0,0,0,0,0,0,0,4
3500.00,52.654,53.990,0,0,0,0,0,0,0,4
3510.00,52.575,53.922,0,0,0,0,0,0,0,4
3520.00,52.497,53.854,0,0,0,0,0,0,0,4
3520.05,52.499,53.853,1650,0,0,0,1,0,1,4
3520.10,52.501,53.853,1650,1,0,0,1,0,1,4
3530.00,52.877,53.786,1650,1,0,0,1,0,1,4
3540.00,53.256,53.716,1650,1,0,0,1,0,1,4
3550.00,53.633,53.645,1650,1,0,0,1,0,1,4
3560.00,54.009,53.573,1650,1,0,0,1,0,1,4
3570.00,54.385,53.500,1650,1,0,0,1,0,1,4
3580.00,54.759,53.425,1650,1,0,0,1,0,1,4
3590.00,55.132,53.349,1650,1,0,0,1,0,1,4
3600.00,55.505,53.272,1650,1,0,0,1,0,1,4
