t,T_sec,H_sec,P_gaz,Flame,V_Fl_1,V_Fl_2,V_Fl_3,V_H2,V_But,Etat
530.00,55.038,86.827,1650,1,0,0,1,1,0,3
540.00,55.411,86.673,1650,1,0,0,1,1,0,3
550.00,55.782,86.516,1650,1,0,0,1,1,0,3
560.00,56.153,86.358,1650,1,0,0,1,1,0,3
570.00,56.522,86.196,1650,1,0,0,1,1,0,3
580.00,56.890,86.033,1650,1,0,0,1,1,0,3
590.00,57.257,85.867,1650,1,0,0,1,1,0,3
597.15,57.517,85.747,0,1,0,0,0,0,0,3
597.20,57.517,85.746,0,0,0,0,0,0,0,3
600.00,57.491,85.699,0,0,0,0,0,0,0,3
610.00,57.399,85.531,0,0,0,0,0,0,0,3
620.00,57.307,85.364,0,0,0,0,0,0,0,3
630.00,57.216,85.198,0,0,0,0,0,0,0,3
640.00,57.125,85.034,0,0,0,0,0,0,0,3
650.00,57.034,84.870,0,0,0,0,0,0,0,3
660.00,56.943,84.708,0,0,0,0,0,0,0,3
670.00,56.853,84.547,0,0,0,0,0,0,0,3
680.00,56.763,84.386,0,0,0,0,0,0,0,3
690.00,56.673,84.227,0,0,0,0,0,0,0,3
700.00,56.583,84.069,0,0,0,0,0,0,0,3
710.00,56.494,83.912,0,0,0,0,0,0,0,3
720.00,56.405,83.756,0,0,0,0,0,0,0,3
730.00,56.316,83.601,0,0,0,0,0,0,0,3
740.00,56.227,83.447,0,0,0,0,0,0,0,3
750.00,56.139,83.294,0,0,0,0,0,0,0,3
760.00,56.051,83.142,0,0,0,0,0,0,0,3
770.00,55.963,82.990,0,0,0,0,0,0,0,3
780.00,55.876,82.840,0,0,0,0,0,0,0,3
790.00,55.788,82.691,0,0,0,0,0,0,0,3
800.00,55.701,82.543,0,0,0,0,0,0,0,3
810.00,55.614,82.396,0,0,0,0,0,0,0,3
820.00,55.528,82.250,0,0,0,0,0,0,0,3
830.00,55.441,82.105,0,0,0,0,0,0,0,3
840.00,55.355,81.961,0,0,0,0,0,0,0,3
850.00,55.269,81.817,0,0,0,0,0,0,0,3
860.00,55.184,81.675,0,0,0,0,0,0,0,3
870.00,55.098,81.533,0,0,0,0,0,0,0,3
880.00,55.013,81.393,0,0,0,0,0,0,0,3
890.00,54.928,81.253,0,0,0,0,0,0,0,3
900.00,54.844,81.115,0,0,0,0,0,0,0,3
910.00,54.759,80.977,0,0,0,0,0,0,0,3
920.00,54.675,80.840,0,0,0,0,0,0,0,3
930.00,54.591,80.704,0,0,0,0,0,0,0,3
940.00,54.507,80.569,0,0,0,0,0,0,0,3
950.00,54.424,80.434,0,0,0,0,0,0,0,3
960.00,54.341,80.301,0,0,0,0,0,0,0,3
970.00,54.258,80.169,0,0,0,0,0,0,0,3
980.00,54.175,80.037,0,0,0,0,0,0,0,3
990.00,54.092,79.906,0,0,0,0,0,0,0,3
1000.00,54.010,79.776,0,0,0,0,0,0,0,3
1010.00,53.928,79.647,0,0,0,0,0,0,0,3
1020.00,53.846,79.519,0,0,0,0,0,0,0,3
1030.00,53.765,79.391,0,0,0,0,0,0,0,3
1040.00,53.683,79.265,0,0,0,0,0,0,0,3
1050.00,53.602,79.139,0,0,0,0,0,0,0,3
1060.00,53.521,79.014,0,0,0,0,0,0,0,3
1070.00,53.440,78.890,0,0,0,0,0,0,0,3
1080.00,53.360,78.766,0,0,0,0,0,0,0,3
1090.00,53.280,78.644,0,0,0,0,0,0,0,3
1100.00,53.200,78.522,0,0,0,0,0,0,0,3
1110.00,53.120,78.401,0,0,0,0,0,0,0,3
1120.00,53.040,78.280,0,0,0,0,0,0,0,3
1130.00,52.961,78.161,0,0,0,0,0,0,0,3
1140.00,52.882,78.042,0,0,0,0,0,0,0,3
1150.00,52.803,77.924,0,0,0,0,0,0,0,3
1160.00,52.724,77.807,0,0,0,0,0,0,0,3
1170.00,52.646,77.691,0,0,0,0,0,0,0,3
1180.00,52.568,77.575,0,0,0,0,0,0,0,3
1189.05,52.500,77.471,1650,0,0,0,1,1,0,3
1189.10,52.501,77.470,1650,1,0,0,1,1,0,3
1190.00,52.536,77.460,1650,1,0,0,1,1,0,3
1200.00,52.915,77.344,1650,1,0,0,1,1,0,3
1210.00,53.294,77.226,1650,1,0,0,1,1,0,3
1220.00,53.671,77.105,1650,1,0,0,1,1,0,3
1230.00,54.047,76.983,1650,1,0,0,1,1,0,3
1240.00,54.423,76.858,1650,1,0,0,1,1,0,3
1250.00,54.797,76.731,1650,1,0,0,1,1,0,3
1260.00,55.170,76.602,1650,1,0,0,1,1,0,3
1270.00,55.547,76.471,1650,1,0,0,1,1,0,3
1280.00,55.922,76.337,1650,1,0,0,1,1,0,3
1290.00,56.297,76.202,1650,1,0,0,1,1,0,3
1300.00,56.671,76.065,1650,1,0,0,1,1,0,3
1310.00,57.043,75.925,1650,1,0,0,1,1,0,3
1320.00,57.415,75.783,1650,1,0,0,1,1,0,3
1323.15,57.531,75.738,0,1,0,0,0,0,0,3
1323.20,57.530,75.738,0,0,0,0,0,0,0,3
1330.00,57.474,75.641,0,0,0,0,0,0,0,3
1340.00,57.391,75.498,0,0,0,0,0,0,0,3
1350.00,57.309,75.357,0,0,0,0,0,0,0,3
1360.00,57.227,75.217,0,0,0,0,0,0,0,3
1370.00,57.145,75.077,0,0,0,0,0,0,0,3
1380.00,57.064,74.939,0,0,0,0,0,0,0,3
1390.00,56.987,74.801,0,0,0,0,0,0,0,3
1400.00,56.910,74.664,0,0,0,0,0,0,0,3
1410.00,56.834,74.528,0,0,0,0,0,0,0,3
1420.00,56.758,74.393,0,0,0,0,0,0,0,3
1430.00,56.682,74.258,0,0,0,0,0,0,0,3
1440.00,56.607,74.124,0,0,0,0,0,0,0,3
1450.00,56.536,73.991,0,0,0,0,0,0,0,3
1460.00,56.465,73.859,0,0,0,0,0,0,0,3
1470.00,56.395,73.728,0,0,0,0,0,0,0,3
1480.00,56.325,73.597,0,0,0,0,0,0,0,3
1490.00,56.255,73.467,0,0,0,0,0,0,0,3
1500.00,56.185,73.338,0,0,0,0,0,0,0,3
1510.00,56.120,73.210,0,0,0,0,0,0,0,3
1520.00,56.056,73.082,0,0,0,0,0,0,0,3
1530.00,55.991,72.955,0,0,0,0,0,0,0,3
1540.00,55.927,72.828,0,0,0,0,0,0,0,3
1550.00,55.863,72.703,0,0,0,0,0,0,0,3
1560.00,55.799,72.578,0,0,0,0,0,0,0,3
1570.00,55.740,72.453,0,0,0,0,0,0,0,3
1580.00,55.681,72.330,0,0,0,0,0,0,0,3
1590.00,55.622,72.207,0,0,0,0,0,0,0,3
1600.00,55.563,72.084,0,0,0,0,0,0,0,3
1610.00,55.505,71.962,0,0,0,0,0,0,0,3
1620.00,55.446,71.841,0,0,0,0,0,0,0,3
1630.00,55.393,71.721,0,0,0,0,0,0,0,3
1640.00,55.340,71.601,0,0,0,0,0,0,0,3
1650.00,55.287,71.481,0,0,0,0,0,0,0,3
1660.00,55.234,71.363,0,0,0,0,0,0,0,3
1670.00,55.181,71.244,0,0,0,0,0,0,0,3
1680.00,55.128,71.127,0,0,0,0,0,0,0,3
1690.00,55.080,71.010,0,0,0,0,0,0,0,3
1700.00,55.032,70.893,0,0,0,0,0,0,0,3
1710.00,54.985,70.777,0,0,0,0,0,0,0,3
1720.00,54.937,70.662,0,0,0,0,0,0,0,3
1730.00,54.890,70.547,0,0,0,0,0,0,0,3
1740.00,54.843,70.433,0,0,0,0,0,0,0,3
1750.00,54.800,70.319,0,0,0,0,0,0,0,3
1760.00,54.758,70.206,0,0,0,0,0,0,0,3
1770.00,54.716,70.093,0,0,0,0,0,0,0,3
1780.00,54.674,69.980,0,0,0,0,0,0,0,3
1790.00,54.632,69.869,0,0,0,0,0,0,0,3
1800.00,54.590,69.757,0,0,0,0,0,0,0,3
1810.00,54.553,69.646,0,0,0,0,0,0,0,3
1820.00,54.516,69.536,0,0,0,0,0,0,0,3
1830.00,54.479,69.426,0,0,0,0,0,0,0,3
1840.00,54.443,69.316,0,0,0,0,0,0,0,3
1850.00,54.406,69.207,0,0,0,0,0,0,0,3
1860.00,54.369,69.099,0,0,0,0,0,0,0,3
1870.00,54.338,68.990,0,0,0,0,0,0,0,3
1880.00,54.306,68.883,0,0,0,0,0,0,0,3
1890.00,54.275,68.775,0,0,0,0,0,0,0,3
1900.00,54.243,68.668,0,0,0,0,0,0,0,3
1910.00,54.212,68.562,0,0,0,0,0,0,0,3
1920.00,54.180,68.456,0,0,0,0,0,0,0,3
1930.00,54.154,68.350,0,0,0,0,0,0,0,3
1940.00,54.127,68.244,0,0,0,0,0,0,0,3
1950.00,54.101,68.139,0,0,0,0,0,0,0,3
1960.00,54.075,68.035,0,0,0,0,0,0,0,3
1970.00,54.049,67.930,0,0,0,0,0,0,0,3
1980.00,54.022,67.827,0,0,0,0,0,0,0,3
1990.00,54.001,67.723,0,0,0,0,0,0,0,3
2000.00,53.980,67.620,0,0,0,0,0,0,0,3
2010.00,53.958,67.517,0,0,0,0,0,0,0,3
2020.00,53.937,67.414,0,0,0,0,0,0,0,3
2030.00,53.916,67.312,0,0,0,0,0,0,0,3
2040.00,53.895,67.210,0,0,0,0,0,0,0,3
2050.00,53.878,67.109,0,0,0,0,0,0,0,3
2060.00,53.862,67.008,0,0,0,0,0,0,0,3
2070.00,53.846,66.907,0,0,0,0,0,0,0,3
2080.00,53.829,66.806,0,0,0,0,0,0,0,3
2090.00,53.813,66.706,0,0,0,0,0,0,0,3
2100.00,53.797,66.606,0,0,0,0,0,0,0,3
2110.00,53.786,66.506,0,0,0,0,0,0,0,3
2120.00,53.774,66.407,0,0,0,0,0,0,0,3
2130.00,53.763,66.307,0,0,0,0,0,0,0,3
2140.00,53.752,66.208,0,0,0,0,0,0,0,3
2150.00,53.740,66.110,0,0,0,0,0,0,0,3
2160.00,53.729,66.011,0,0,0,0,0,0,0,2
2170.00,53.722,65.913,0,0,0,0,0,0,0,2
2180.00,53.716,65.815,0,0,0,0,0,0,0,2
2190.00,53.709,65.718,0,0,0,0,0,0,0,2
2200.00,53.703,65.620,0,0,0,0,0,0,0,2
2210.00,53.696,65.523,0,0,0,0,0,0,0,2
2220.00,53.690,65.426,0,0,0,0,0,0,0,2
2230.00,53.688,65.330,0,0,0,0,0,0,0,2
2240.00,53.686,65.233,0,0,0,0,0,0,0,2
2250.00,53.684,65.137,0,0,0,0,0,0,0,2
2260.00,53.683,65.041,0,0,0,0,0,0,0,2
2270.00,53.681,64.945,0,0,0,0,0,0,0,2
2280.00,53.679,64.849,0,0,0,0,0,0,0,2
2290.00,53.682,64.754,0,0,0,0,0,0,0,2
2300.00,53.685,64.659,0,0,0,0,0,0,0,2
2310.00,53.688,64.564,0,0,0,0,0,0,0,2
2320.00,53.690,64.469,0,0,0,0,0,0,0,2
2330.00,53.693,64.374,0,0,0,0,0,0,0,2
2340.00,53.696,64.280,0,0,0,0,0,0,0,2
2350.00,53.704,64.186,0,0,0,0,0,0,0,2
2360.00,53.711,64.091,0,0,0,0,0,0,0,2
2370.00,53.719,63.997,0,0,0,0,0,0,0,2
2380.00,53.726,63.904,0,0,0,0,0,0,0,2
2390.00,53.734,63.810,0,0,0,0,0,0,0,2
2400.00,53.741,63.717,0,0,0,0,0,0,0,2
2410.00,53.753,63.623,0,0,0,0,0,0,0,2
2420.00,53.765,63.530,0,0,0,0,0,0,0,2
2430.00,53.777,63.437,0,0,0,0,0,0,0,2
2440.00,53.789,63.344,0,0,0,0,0,0,0,2
2450.00,53.801,63.251,0,0,0,0,0,0,0,2
2460.00,53.813,63.159,0,0,0,0,0,0,0,2
2470.00,53.825,63.066,0,0,0,0,0,0,0,2
2480.00,53.836,62.974,0,0,0,0,0,0,0,2
2490.00,53.848,62.882,0,0,0,0,0,0,0,2
2500.00,53.860,62.790,0,0,0,0,0,0,0,2
2510.00,53.872,62.698,0,0,0,0,0,0,0,2
2520.00,53.883,62.606,0,0,0,0,0,0,0,2
2530.00,53.895,62.514,0,0,0,0,0,0,0,2
2540.00,53.907,62.423,0,0,0,0,0,0,0,2
2550.00,53.918,62.331,0,0,0,0,0,0,0,2
2560.00,53.930,62.240,0,0,0,0,0,0,0,2
2570.00,53.941,62.149,0,0,0,0,0,0,0,2
2580.00,53.953,62.058,0,0,0,0,0,0,0,2
2590.00,53.964,61.967,0,0,0,0,0,0,0,2
2600.00,53.976,61.877,0,0,0,0,0,0,0,2
2610.00,53.987,61.786,0,0,0,0,0,0,0,2
2620.00,53.998,61.696,0,0,0,0,0,0,0,2
2630.00,54.010,61.605,0,0,0,0,0,0,0,2
2640.00,54.021,61.515,0,0,0,0,0,0,0,2
2650.00,54.032,61.425,0,0,0,0,0,0,0,2
2660.00,54.043,61.336,0,0,0,0,0,0,0,2
2670.00,54.055,61.246,0,0,0,0,0,0,0,2
2680.00,54.066,61.156,0,0,0,0,0,0,0,2
2690.00,54.077,61.067,0,0,0,0,0,0,0,2
2700.00,54.088,60.978,0,0,0,0,0,0,0,2
2710.00,54.099,60.889,0,0,0,0,0,0,0,2
2720.00,54.110,60.800,0,0,0,0,0,0,0,2
2730.00,54.121,60.711,0,0,0,0,0,0,0,2
2740.00,54.132,60.622,0,0,0,0,0,0,0,2
2750.00,54.143,60.534,0,0,0,0,0,0,0,2
2760.00,54.154,60.445,0,0,0,0,0,0,0,2
2770.00,54.165,60.357,0,0,0,0,0,0,0,2
2780.00,54.176,60.269,0,0,0,0,0,0,0,2
2790.00,54.186,60.181,0,0,0,0,0,0,0,2
2800.00,54.197,60.093,0,0,0,0,0,0,0,2
2810.00,54.208,60.006,0,0,0,0,0,0,0,2
2820.00,54.219,59.918,0,0,0,0,0,0,0,2
2830.00,54.229,59.831,0,0,0,0,0,0,0,2
2840.00,54.240,59.743,0,0,0,0,0,0,0,2
2850.00,54.251,59.656,0,0,0,0,0,0,0,2
2860.00,54.261,59.569,0,0,0,0,0,0,0,2
2870.00,54.272,59.482,0,0,0,0,0,0,0,2
2880.00,54.282,59.396,0,0,0,0,0,0,0,2
2890.00,54.293,59.309,0,0,0,0,0,0,0,2
2900.00,54.303,59.223,0,0,0,0,0,0,0,2
2910.00,54.314,59.137,0,0,0,0,0,0,0,2
2920.00,54.324,59.051,0,0,0,0,0,0,0,2
2930.00,54.335,58.965,0,0,0,0,0,0,0,2
2940.00,54.345,58.879,0,0,0,0,0,0,0,2
2950.00,54.355,58.793,0,0,0,0,0,0,0,2
2960.00,54.366,58.708,0,0,0,0,0,0,0,2
2970.00,54.376,58.622,0,0,0,0,0,0,0,2
2980.00,54.386,58.537,0,0,0,0,0,0,0,2
2990.00,54.396,58.452,0,0,0,0,0,0,0,2
3000.00,54.407,58.367,0,0,0,0,0,0,0,2
3010.00,54.417,58.282,0,0,0,0,0,0,0,2
3020.00,54.427,58.197,0,0,0,0,0,0,0,2
3030.00,54.437,58.113,0,0,0,0,0,0,0,2
3040.00,54.447,58.029,0,0,0,0,0,0,0,2
3050.00,54.457,57.944,0,0,0,0,0,0,0,2
3060.00,54.467,57.860,0,0,0,0,0,0,0,2
3070.00,54.477,57.776,0,0,0,0,0,0,0,2
3080.00,54.487,57.692,0,0,0,0,0,0,0,2
3090.00,54.497,57.609,0,0,0,0,0,0,0,2
3100.00,54.507,57.525,0,0,0,0,0,0,0,2
3110.00,54.517,57.442,0,0,0,0,0,0,0,2
3120.00,54.527,57.359,0,0,0,0,0,0,0,2
3130.00,54.537,57.276,0,0,0,0,0,0,0,2
3140.00,54.546,57.193,0,0,0,0,0,0,0,2
3150.00,54.556,57.110,0,0,0,0,0,0,0,2
3160.00,54.566,57.027,0,0,0,0,0,0,0,2
3170.00,54.576,56.945,0,0,0,0,0,0,0,2
3180.00,54.585,56.862,0,0,0,0,0,0,0,2
3190.00,54.595,56.780,0,0,0,0,0,0,0,2
3200.00,54.605,56.698,0,0,0,0,0,0,0,2
3210.00,54.614,56.616,0,0,0,0,0,0,0,2
3220.00,54.624,56.534,0,0,0,0,0,0,0,2
3230.00,54.633,56.453,0,0,0,0,0,0,0,2
3240.00,54.643,56.371,0,0,0,0,0,0,0,2
3250.00,54.652,56.290,0,0,0,0,0,0,0,2
3260.00,54.662,56.208,0,0,0,0,0,0,0,2
3270.00,54.671,56.127,0,0,0,0,0,0,0,2
3280.00,54.681,56.046,0,0,0,0,0,0,0,2
3290.00,54.690,55.966,0,0,0,0,0,0,0,2
3300.00,54.699,55.885,0,0,0,0,0,0,0,2
3310.00,54.709,55.804,0,0,0,0,0,0,0,2
3320.00,54.718,55.724,0,0,0,0,0,0,0,2
3330.00,54.727,55.644,0,0,0,0,0,0,0,2
3340.00,54.737,55.564,0,0,0,0,0,0,0,2
3350.00,54.746,55.484,0,0,0,0,0,0,0,2
3360.00,54.755,55.404,0,0,0,0,0,0,0,2
3370.00,54.764,55.324,0,0,0,0,0,0,0,2
3380.00,54.773,55.245,0,0,0,0,0,0,0,2
3390.00,54.783,55.165,0,0,0,0,0,0,0,2
3400.00,54.792,55.086,0,0,0,0,0,0,0,2
3410.00,54.801,55.007,0,0,0,0,0,0,0,2
3420.00,54.810,54.928,0,0,0,0,0,0,0,2
3430.00,54.819,54.849,0,0,0,0,0,0,0,2
3440.00,54.828,54.771,0,0,0,0,0,0,0,2
3450.00,54.837,54.692,0,0,0,0,0,0,0,2
3460.00,54.846,54.614,0,0,0,0,0,0,0,2
3470.00,54.855,54.535,0,0,0,0,0,0,0,2
3480.00,54.864,54.457,0,0,0,0,0,0,0,2
3490.00,54.872,54.379,0,0,0,0,0,0,0,2
3500.00,54.881,54.302,0,0,0,0,0,0,0,2
3510.00,54.890,54.224,0,0,0,0,0,0,0,2
3520.00,54.899,54.146,0,0,0,0,0,0,0,2
3530.00,54.908,54.069,0,0,0,0,0,0,0,2
3540.00,54.916,53.992,0,0,0,0,0,0,0,2
3550.00,54.925,53.915,0,0,0,0,0,0,0,2
3560.00,54.934,53.838,0,0,0,0,0,0,0,2
3570.00,54.942,53.761,0,0,0,0,0,0,0,2
3580.00,54.951,53.684,0,0,0,0,0,0,0,2
3590.00,54.960,53.608,0,0,0,0,0,0,0,2
3600.00,54.968,53.531,0,0,0,0,0,0,0,2
